station_id,station_name,date,temp_day_avg_C,total_rain_mm,new_snow_height_cm,sunlight_h
_1895,LJUBLJANA - BEŽIGRAD,2002-06-22,26.9,0.0,0.0,13.9
_1895,LJUBLJANA - BEŽIGRAD,2002-06-23,28.4,0.0,0.0,14.5
_1895,LJUBLJANA - BEŽIGRAD,2002-06-24,24.3,0.0,0.0,10.1
_1895,LJUBLJANA - BEŽIGRAD,2002-06-25,16.6,54.5,0.0,3.9
_1895,LJUBLJANA - BEŽIGRAD,2002-06-26,19.5,11.3,0.0,12.1
_1895,LJUBLJANA - BEŽIGRAD,2002-06-27,21.2,0.0,0.0,14.5
_1895,LJUBLJANA - BEŽIGRAD,2002-06-28,16.6,2.6,0.0,0.5
_1895,LJUBLJANA - BEŽIGRAD,2002-06-29,17.4,36.8,0.0,12.7
_1895,LJUBLJANA - BEŽIGRAD,2002-06-30,18.6,0.0,0.0,13.5
_1895,LJUBLJANA - BEŽIGRAD,2002-07-01,20.9,0.0,0.0,13.8
_1895,LJUBLJANA - BEŽIGRAD,2002-07-02,22.2,0.0,0.0,10.5
_1895,LJUBLJANA - BEŽIGRAD,2002-07-03,24.1,0.0,0.0,10.9
_1895,LJUBLJANA - BEŽIGRAD,2002-07-04,17.4,0.0,0.0,8.1
_1895,LJUBLJANA - BEŽIGRAD,2002-07-05,18.4,13.9,0.0,13.1
_1895,LJUBLJANA - BEŽIGRAD,2002-07-06,21.8,0.0,0.0,11.8
_1895,LJUBLJANA - BEŽIGRAD,2002-07-07,20.3,0.8,0.0,8.4
_1895,LJUBLJANA - BEŽIGRAD,2002-07-08,22.9,0.0,0.0,14.6
_1895,LJUBLJANA - BEŽIGRAD,2002-07-09,24.3,0.0,0.0,13.5
_1895,LJUBLJANA - BEŽIGRAD,2002-07-10,25.2,0.0,0.0,12.7
_1895,LJUBLJANA - BEŽIGRAD,2002-07-11,25.1,0.0,0.0,11.5
_1895,LJUBLJANA - BEŽIGRAD,2002-07-12,22.0,0.0,0.0,1.4
_1895,LJUBLJANA - BEŽIGRAD,2002-07-13,23.5,0.1,0.0,8.5
_1895,LJUBLJANA - BEŽIGRAD,2002-07-14,21.1,3.7,0.0,4.7
_1895,LJUBLJANA - BEŽIGRAD,2002-07-15,20.8,20.1,0.0,3.3
_1895,LJUBLJANA - BEŽIGRAD,2002-07-16,21.8,13.9,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2002-07-17,19.3,0.7,0.0,3.5
_1895,LJUBLJANA - BEŽIGRAD,2002-07-18,19.8,0.4,0.0,4.4
_1895,LJUBLJANA - BEŽIGRAD,2002-07-19,19.8,24.7,0.0,1.7
_1895,LJUBLJANA - BEŽIGRAD,2002-07-20,21.5,0.0,0.0,11.6
_1895,LJUBLJANA - BEŽIGRAD,2002-07-21,23.2,0.0,0.0,10.3
_1895,LJUBLJANA - BEŽIGRAD,2002-07-22,17.4,1.4,0.0,3.8
_1895,LJUBLJANA - BEŽIGRAD,2002-07-23,21.3,8.2,0.0,12.2
_1895,LJUBLJANA - BEŽIGRAD,2002-07-24,20.4,0.0,0.0,8.8
_1895,LJUBLJANA - BEŽIGRAD,2002-07-25,18.7,16.0,0.0,8.1
_1895,LJUBLJANA - BEŽIGRAD,2002-07-26,19.1,19.1,0.0,8.6
_1895,LJUBLJANA - BEŽIGRAD,2002-07-27,20.4,0.0,0.0,13.6
_1895,LJUBLJANA - BEŽIGRAD,2002-07-28,21.7,0.0,0.0,13.3
_1895,LJUBLJANA - BEŽIGRAD,2002-07-29,21.5,0.0,0.0,9.3
_1895,LJUBLJANA - BEŽIGRAD,2002-07-30,22.8,4.0,0.0,8.9
_1895,LJUBLJANA - BEŽIGRAD,2002-07-31,21.0,0.0,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2002-08-01,22.0,5.4,0.0,5.6
_1895,LJUBLJANA - BEŽIGRAD,2002-08-02,23.3,1.0,0.0,12.9
_1895,LJUBLJANA - BEŽIGRAD,2002-08-03,24.0,0.0,0.0,12.4
_1895,LJUBLJANA - BEŽIGRAD,2002-08-04,22.3,0.0,0.0,7.0
_1895,LJUBLJANA - BEŽIGRAD,2002-08-05,22.9,24.1,0.0,9.4
_1895,LJUBLJANA - BEŽIGRAD,2002-08-06,16.6,15.4,0.0,1.1
_1895,LJUBLJANA - BEŽIGRAD,2002-08-07,19.7,36.3,0.0,4.3
_1895,LJUBLJANA - BEŽIGRAD,2002-08-08,21.3,0.1,0.0,7.7
_1895,LJUBLJANA - BEŽIGRAD,2002-08-09,17.8,0.0,0.0,8.3
_1895,LJUBLJANA - BEŽIGRAD,2002-08-10,17.5,2.9,0.0,4.6
_1895,LJUBLJANA - BEŽIGRAD,2002-08-11,16.9,25.9,0.0,1.2
_1895,LJUBLJANA - BEŽIGRAD,2002-08-12,17.0,37.3,0.0,0.6
_1895,LJUBLJANA - BEŽIGRAD,2002-08-13,19.5,2.2,0.0,6.8
_1895,LJUBLJANA - BEŽIGRAD,2002-08-14,19.7,0.0,0.0,10.4
_1895,LJUBLJANA - BEŽIGRAD,2002-08-15,20.8,0.0,0.0,10.5
_1895,LJUBLJANA - BEŽIGRAD,2002-08-16,20.6,0.0,0.0,8.8
_1895,LJUBLJANA - BEŽIGRAD,2002-08-17,20.4,0.0,0.0,7.6
_1895,LJUBLJANA - BEŽIGRAD,2002-08-18,21.4,1.9,0.0,10.7
_1895,LJUBLJANA - BEŽIGRAD,2002-08-19,21.8,0.0,0.0,10.3
_1895,LJUBLJANA - BEŽIGRAD,2002-08-20,20.8,0.0,0.0,11.0
_1895,LJUBLJANA - BEŽIGRAD,2002-08-21,17.0,4.2,0.0,0.3
_1895,LJUBLJANA - BEŽIGRAD,2002-08-22,17.8,14.9,0.0,5.1
_1895,LJUBLJANA - BEŽIGRAD,2002-08-23,20.0,5.4,0.0,9.6
_1895,LJUBLJANA - BEŽIGRAD,2002-08-24,20.7,0.0,0.0,7.4
_1895,LJUBLJANA - BEŽIGRAD,2002-08-25,21.6,0.0,0.0,7.2
_1895,LJUBLJANA - BEŽIGRAD,2002-08-26,20.6,0.0,0.0,7.1
_1895,LJUBLJANA - BEŽIGRAD,2002-08-27,20.0,1.2,0.0,3.7
_1895,LJUBLJANA - BEŽIGRAD,2002-08-28,20.0,0.1,0.0,4.5
_1895,LJUBLJANA - BEŽIGRAD,2002-08-29,19.2,8.3,0.0,4.3
_1895,LJUBLJANA - BEŽIGRAD,2002-08-30,20.5,0.0,0.0,9.4
_1895,LJUBLJANA - BEŽIGRAD,2002-08-31,20.6,0.0,0.0,10.0
_1895,LJUBLJANA - BEŽIGRAD,2002-09-01,19.8,0.0,0.0,6.0
_1895,LJUBLJANA - BEŽIGRAD,2002-09-02,18.8,0.0,0.0,9.9
_1895,LJUBLJANA - BEŽIGRAD,2002-09-03,19.0,0.0,0.0,5.1
_1895,LJUBLJANA - BEŽIGRAD,2002-09-04,18.2,0.0,0.0,5.4
_1895,LJUBLJANA - BEŽIGRAD,2002-09-05,17.7,0.0,0.0,2.0
_1895,LJUBLJANA - BEŽIGRAD,2002-09-06,17.2,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-09-07,17.7,0.0,0.0,8.5
_1895,LJUBLJANA - BEŽIGRAD,2002-09-08,18.7,0.0,0.0,6.7
_1895,LJUBLJANA - BEŽIGRAD,2002-09-09,19.8,0.0,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2002-09-10,18.7,0.0,0.0,9.4
_1895,LJUBLJANA - BEŽIGRAD,2002-09-11,16.5,8.9,0.0,0.9
_1895,LJUBLJANA - BEŽIGRAD,2002-09-12,15.5,0.2,0.0,10.7
_1895,LJUBLJANA - BEŽIGRAD,2002-09-13,12.1,0.0,0.0,11.1
_1895,LJUBLJANA - BEŽIGRAD,2002-09-14,12.7,0.0,0.0,10.5
_1895,LJUBLJANA - BEŽIGRAD,2002-09-15,12.3,0.0,0.0,7.6
_1895,LJUBLJANA - BEŽIGRAD,2002-09-16,13.3,0.0,0.0,8.7
_1895,LJUBLJANA - BEŽIGRAD,2002-09-17,15.6,0.0,0.0,10.5
_1895,LJUBLJANA - BEŽIGRAD,2002-09-18,17.1,0.0,0.0,9.6
_1895,LJUBLJANA - BEŽIGRAD,2002-09-19,18.5,0.0,0.0,3.8
_1895,LJUBLJANA - BEŽIGRAD,2002-09-20,19.2,0.0,0.0,5.3
_1895,LJUBLJANA - BEŽIGRAD,2002-09-21,14.7,2.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-09-22,12.7,11.6,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-09-23,10.4,6.1,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-09-24,10.6,34.5,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-09-25,9.6,11.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-09-26,10.7,13.2,0.0,8.6
_1895,LJUBLJANA - BEŽIGRAD,2002-09-27,12.0,0.0,0.0,4.4
_1895,LJUBLJANA - BEŽIGRAD,2002-09-28,10.2,0.0,0.0,6.7
_1895,LJUBLJANA - BEŽIGRAD,2002-09-29,10.3,0.0,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2002-09-30,10.0,0.0,0.0,10.0
_1895,LJUBLJANA - BEŽIGRAD,2002-10-01,10.5,0.0,0.0,7.1
_1895,LJUBLJANA - BEŽIGRAD,2002-10-02,11.5,0.0,0.0,6.6
_1895,LJUBLJANA - BEŽIGRAD,2002-10-03,13.0,0.0,0.0,2.9
_1895,LJUBLJANA - BEŽIGRAD,2002-10-04,12.1,0.0,0.0,0.1
_1895,LJUBLJANA - BEŽIGRAD,2002-10-05,12.2,0.1,0.0,2.5
_1895,LJUBLJANA - BEŽIGRAD,2002-10-06,11.2,0.0,0.0,1.6
_1895,LJUBLJANA - BEŽIGRAD,2002-10-07,11.3,1.5,0.0,6.3
_1895,LJUBLJANA - BEŽIGRAD,2002-10-08,8.3,0.3,0.0,2.6
_1895,LJUBLJANA - BEŽIGRAD,2002-10-09,8.8,5.7,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-10-10,10.1,3.7,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-10-11,11.1,20.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-10-12,9.7,35.9,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-10-13,9.1,1.3,0.0,2.8
_1895,LJUBLJANA - BEŽIGRAD,2002-10-14,10.7,0.0,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2002-10-15,14.5,0.0,0.0,1.1
_1895,LJUBLJANA - BEŽIGRAD,2002-10-16,17.1,0.3,0.0,1.3
_1895,LJUBLJANA - BEŽIGRAD,2002-10-17,17.7,0.0,0.0,3.0
_1895,LJUBLJANA - BEŽIGRAD,2002-10-18,10.9,5.3,0.0,4.8
_1895,LJUBLJANA - BEŽIGRAD,2002-10-19,7.6,16.6,0.0,0.7
_1895,LJUBLJANA - BEŽIGRAD,2002-10-20,7.9,0.4,0.0,5.7
_1895,LJUBLJANA - BEŽIGRAD,2002-10-21,12.6,0.0,0.0,3.4
_1895,LJUBLJANA - BEŽIGRAD,2002-10-22,14.0,17.5,0.0,1.9
_1895,LJUBLJANA - BEŽIGRAD,2002-10-23,14.4,30.9,0.0,3.4
_1895,LJUBLJANA - BEŽIGRAD,2002-10-24,8.5,44.2,0.0,3.7
_1895,LJUBLJANA - BEŽIGRAD,2002-10-25,11.1,3.7,0.0,3.3
_1895,LJUBLJANA - BEŽIGRAD,2002-10-26,14.4,0.4,0.0,6.9
_1895,LJUBLJANA - BEŽIGRAD,2002-10-27,13.8,0.2,0.0,5.6
_1895,LJUBLJANA - BEŽIGRAD,2002-10-28,10.7,0.0,0.0,8.7
_1895,LJUBLJANA - BEŽIGRAD,2002-10-29,9.9,0.0,0.0,8.1
_1895,LJUBLJANA - BEŽIGRAD,2002-10-30,11.9,0.0,0.0,6.9
_1895,LJUBLJANA - BEŽIGRAD,2002-10-31,10.4,0.0,0.0,0.4
_1895,LJUBLJANA - BEŽIGRAD,2002-11-01,12.4,0.0,0.0,5.6
_1895,LJUBLJANA - BEŽIGRAD,2002-11-02,12.4,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-11-03,8.9,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-11-04,8.8,25.7,0.0,2.9
_1895,LJUBLJANA - BEŽIGRAD,2002-11-05,5.9,0.6,0.0,2.2
_1895,LJUBLJANA - BEŽIGRAD,2002-11-06,1.5,0.1,0.0,0.8
_1895,LJUBLJANA - BEŽIGRAD,2002-11-07,1.2,0.0,0.0,6.2
_1895,LJUBLJANA - BEŽIGRAD,2002-11-08,2.1,0.0,0.0,4.7
_1895,LJUBLJANA - BEŽIGRAD,2002-11-09,4.8,0.0,0.0,3.8
_1895,LJUBLJANA - BEŽIGRAD,2002-11-10,5.6,0.0,0.0,7.4
_1895,LJUBLJANA - BEŽIGRAD,2002-11-11,8.6,0.1,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-11-12,8.2,0.0,0.0,4.4
_1895,LJUBLJANA - BEŽIGRAD,2002-11-13,10.7,4.8,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-11-14,15.7,4.4,0.0,2.4
_1895,LJUBLJANA - BEŽIGRAD,2002-11-15,13.9,0.0,0.0,1.2
_1895,LJUBLJANA - BEŽIGRAD,2002-11-16,15.3,0.0,0.0,0.1
_1895,LJUBLJANA - BEŽIGRAD,2002-11-17,13.2,0.9,0.0,5.6
_1895,LJUBLJANA - BEŽIGRAD,2002-11-18,12.0,24.1,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-11-19,9.5,14.0,0.0,1.7
_1895,LJUBLJANA - BEŽIGRAD,2002-11-20,10.7,2.7,0.0,5.0
_1895,LJUBLJANA - BEŽIGRAD,2002-11-21,11.7,0.2,0.0,3.2
_1895,LJUBLJANA - BEŽIGRAD,2002-11-22,9.9,3.8,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-11-23,9.2,21.0,0.0,5.5
_1895,LJUBLJANA - BEŽIGRAD,2002-11-24,11.2,0.5,0.0,2.5
_1895,LJUBLJANA - BEŽIGRAD,2002-11-25,10.7,0.5,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-11-26,11.3,0.6,0.0,0.1
_1895,LJUBLJANA - BEŽIGRAD,2002-11-27,9.9,0.1,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-11-28,7.8,0.2,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-11-29,9.8,0.3,0.0,0.1
_1895,LJUBLJANA - BEŽIGRAD,2002-11-30,7.6,14.3,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-01,6.8,5.1,0.0,0.5
_1895,LJUBLJANA - BEŽIGRAD,2002-12-02,4.5,0.2,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-03,3.2,13.1,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-04,6.7,0.8,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-05,7.4,1.2,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-06,6.0,2.2,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-07,4.2,1.5,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-08,0.5,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-09,-2.4,0.1,1.0,0.3
_1895,LJUBLJANA - BEŽIGRAD,2002-12-10,-4.7,0.0,0.0,1.8
_1895,LJUBLJANA - BEŽIGRAD,2002-12-11,-4.6,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-12,-3.3,1.8,1.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-13,-0.7,1.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-14,0.2,4.2,3.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-15,-0.6,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-16,0.5,6.9,5.0,0.3
_1895,LJUBLJANA - BEŽIGRAD,2002-12-17,1.0,2.3,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-18,1.6,1.7,1.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-19,1.6,0.0,0.0,4.7
_1895,LJUBLJANA - BEŽIGRAD,2002-12-20,-0.5,0.0,0.0,4.4
_1895,LJUBLJANA - BEŽIGRAD,2002-12-21,2.7,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-22,4.5,0.0,0.0,1.6
_1895,LJUBLJANA - BEŽIGRAD,2002-12-23,7.4,0.0,0.0,1.5
_1895,LJUBLJANA - BEŽIGRAD,2002-12-24,2.1,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-25,-0.7,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-26,-0.4,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-27,3.6,0.2,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-28,8.4,1.6,0.0,0.2
_1895,LJUBLJANA - BEŽIGRAD,2002-12-29,7.5,6.9,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2002-12-30,9.8,0.0,0.0,0.6
_1895,LJUBLJANA - BEŽIGRAD,2002-12-31,8.5,0.3,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-01-01,1.8,10.4,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-01-02,5.1,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-01-03,6.9,8.5,0.0,5.1
_1895,LJUBLJANA - BEŽIGRAD,2003-01-04,6.9,0.0,0.0,3.8
_1895,LJUBLJANA - BEŽIGRAD,2003-01-05,0.4,2.5,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-01-06,-2.6,14.5,3.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-01-07,-4.8,13.3,14.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-01-08,-5.6,3.5,4.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-01-09,-7.3,4.3,8.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-01-10,-5.8,6.9,9.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-01-11,-6.0,1.2,2.0,4.7
_1895,LJUBLJANA - BEŽIGRAD,2003-01-12,-10.8,0.0,0.0,7.8
_1895,LJUBLJANA - BEŽIGRAD,2003-01-13,-8.8,0.0,0.0,4.7
_1895,LJUBLJANA - BEŽIGRAD,2003-01-14,-2.9,0.0,0.0,6.2
_1895,LJUBLJANA - BEŽIGRAD,2003-01-15,-2.4,0.0,0.0,4.3
_1895,LJUBLJANA - BEŽIGRAD,2003-01-16,-1.4,0.0,0.0,2.3
_1895,LJUBLJANA - BEŽIGRAD,2003-01-17,-1.5,0.0,0.0,3.5
_1895,LJUBLJANA - BEŽIGRAD,2003-01-18,-2.3,0.0,0.0,4.1
_1895,LJUBLJANA - BEŽIGRAD,2003-01-19,-4.6,0.0,0.0,1.5
_1895,LJUBLJANA - BEŽIGRAD,2003-01-20,-4.8,0.0,0.0,2.0
_1895,LJUBLJANA - BEŽIGRAD,2003-01-21,-1.2,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-01-22,2.4,13.4,0.0,0.3
_1895,LJUBLJANA - BEŽIGRAD,2003-01-23,1.5,2.1,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-01-24,1.8,0.0,0.0,3.3
_1895,LJUBLJANA - BEŽIGRAD,2003-01-25,3.7,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-01-26,3.1,0.0,0.0,6.1
_1895,LJUBLJANA - BEŽIGRAD,2003-01-27,1.0,0.0,0.0,1.8
_1895,LJUBLJANA - BEŽIGRAD,2003-01-28,2.0,0.0,0.0,2.5
_1895,LJUBLJANA - BEŽIGRAD,2003-01-29,0.1,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-01-30,0.4,0.0,0.0,2.5
_1895,LJUBLJANA - BEŽIGRAD,2003-01-31,1.3,4.8,3.0,4.9
_1895,LJUBLJANA - BEŽIGRAD,2003-02-01,-1.3,0.0,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2003-02-02,-3.8,0.0,0.0,4.2
_1895,LJUBLJANA - BEŽIGRAD,2003-02-03,-0.1,0.0,0.0,4.5
_1895,LJUBLJANA - BEŽIGRAD,2003-02-04,0.7,25.7,18.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-02-05,0.3,23.4,8.0,6.4
_1895,LJUBLJANA - BEŽIGRAD,2003-02-06,-1.6,0.0,0.0,6.7
_1895,LJUBLJANA - BEŽIGRAD,2003-02-07,-2.2,0.0,0.0,4.5
_1895,LJUBLJANA - BEŽIGRAD,2003-02-08,-0.9,0.0,0.0,0.9
_1895,LJUBLJANA - BEŽIGRAD,2003-02-09,-1.1,0.6,1.0,1.6
_1895,LJUBLJANA - BEŽIGRAD,2003-02-10,-0.9,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-02-11,-1.0,0.0,0.0,0.1
_1895,LJUBLJANA - BEŽIGRAD,2003-02-12,-2.5,0.0,0.0,4.2
_1895,LJUBLJANA - BEŽIGRAD,2003-02-13,-3.9,0.0,0.0,2.1
_1895,LJUBLJANA - BEŽIGRAD,2003-02-14,-4.2,0.0,0.0,4.8
_1895,LJUBLJANA - BEŽIGRAD,2003-02-15,-3.9,0.0,0.0,5.1
_1895,LJUBLJANA - BEŽIGRAD,2003-02-16,-2.0,0.0,0.0,2.7
_1895,LJUBLJANA - BEŽIGRAD,2003-02-17,-2.5,0.0,0.0,1.1
_1895,LJUBLJANA - BEŽIGRAD,2003-02-18,-3.3,0.0,0.0,8.3
_1895,LJUBLJANA - BEŽIGRAD,2003-02-19,-3.1,0.0,0.0,8.1
_1895,LJUBLJANA - BEŽIGRAD,2003-02-20,-1.9,0.0,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2003-02-21,0.8,0.0,0.0,3.9
_1895,LJUBLJANA - BEŽIGRAD,2003-02-22,1.4,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-02-23,-1.0,0.0,0.0,8.8
_1895,LJUBLJANA - BEŽIGRAD,2003-02-24,-1.2,0.0,0.0,8.9
_1895,LJUBLJANA - BEŽIGRAD,2003-02-25,0.2,0.0,0.0,9.1
_1895,LJUBLJANA - BEŽIGRAD,2003-02-26,2.6,0.0,0.0,9.1
_1895,LJUBLJANA - BEŽIGRAD,2003-02-27,4.7,0.0,0.0,8.9
_1895,LJUBLJANA - BEŽIGRAD,2003-02-28,5.3,0.0,0.0,8.9
_1895,LJUBLJANA - BEŽIGRAD,2003-03-01,6.2,0.0,0.0,6.7
_1895,LJUBLJANA - BEŽIGRAD,2003-03-02,5.6,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-03-03,6.4,0.0,0.0,2.1
_1895,LJUBLJANA - BEŽIGRAD,2003-03-04,6.5,0.0,0.0,7.5
_1895,LJUBLJANA - BEŽIGRAD,2003-03-05,6.6,0.0,0.0,9.4
_1895,LJUBLJANA - BEŽIGRAD,2003-03-06,2.1,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-03-07,3.1,1.5,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-03-08,6.3,0.6,0.0,6.1
_1895,LJUBLJANA - BEŽIGRAD,2003-03-09,8.1,0.0,0.0,5.5
_1895,LJUBLJANA - BEŽIGRAD,2003-03-10,9.2,0.0,0.0,6.3
_1895,LJUBLJANA - BEŽIGRAD,2003-03-11,10.2,0.0,0.0,5.8
_1895,LJUBLJANA - BEŽIGRAD,2003-03-12,11.5,0.0,0.0,0.7
_1895,LJUBLJANA - BEŽIGRAD,2003-03-13,5.1,1.3,0.0,5.8
_1895,LJUBLJANA - BEŽIGRAD,2003-03-14,2.6,0.0,0.0,5.0
_1895,LJUBLJANA - BEŽIGRAD,2003-03-15,4.4,0.0,0.0,5.2
_1895,LJUBLJANA - BEŽIGRAD,2003-03-16,5.5,0.0,0.0,4.9
_1895,LJUBLJANA - BEŽIGRAD,2003-03-17,6.8,0.0,0.0,9.1
_1895,LJUBLJANA - BEŽIGRAD,2003-03-18,5.9,0.0,0.0,9.9
_1895,LJUBLJANA - BEŽIGRAD,2003-03-19,6.3,0.0,0.0,9.6
_1895,LJUBLJANA - BEŽIGRAD,2003-03-20,8.8,0.0,0.0,9.5
_1895,LJUBLJANA - BEŽIGRAD,2003-03-21,4.6,0.0,0.0,2.4
_1895,LJUBLJANA - BEŽIGRAD,2003-03-22,2.5,0.0,0.0,10.5
_1895,LJUBLJANA - BEŽIGRAD,2003-03-23,3.3,0.0,0.0,11.0
_1895,LJUBLJANA - BEŽIGRAD,2003-03-24,10.5,0.0,0.0,11.1
_1895,LJUBLJANA - BEŽIGRAD,2003-03-25,11.0,0.0,0.0,10.7
_1895,LJUBLJANA - BEŽIGRAD,2003-03-26,11.7,0.0,0.0,10.2
_1895,LJUBLJANA - BEŽIGRAD,2003-03-27,12.1,0.0,0.0,9.8
_1895,LJUBLJANA - BEŽIGRAD,2003-03-28,11.7,0.0,0.0,9.6
_1895,LJUBLJANA - BEŽIGRAD,2003-03-29,11.4,0.0,0.0,9.4
_1895,LJUBLJANA - BEŽIGRAD,2003-03-30,12.9,0.0,0.0,7.9
_1895,LJUBLJANA - BEŽIGRAD,2003-03-31,11.9,0.0,0.0,6.4
_1895,LJUBLJANA - BEŽIGRAD,2003-04-01,9.3,1.5,0.0,11.5
_1895,LJUBLJANA - BEŽIGRAD,2003-04-02,5.6,0.0,0.0,0.6
_1895,LJUBLJANA - BEŽIGRAD,2003-04-03,3.8,25.8,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-04-04,7.2,12.2,0.0,4.3
_1895,LJUBLJANA - BEŽIGRAD,2003-04-05,8.2,0.1,0.0,11.8
_1895,LJUBLJANA - BEŽIGRAD,2003-04-06,2.8,0.0,0.0,5.8
_1895,LJUBLJANA - BEŽIGRAD,2003-04-07,1.2,0.0,0.0,4.3
_1895,LJUBLJANA - BEŽIGRAD,2003-04-08,4.2,0.0,0.0,8.5
_1895,LJUBLJANA - BEŽIGRAD,2003-04-09,5.4,0.0,0.0,8.9
_1895,LJUBLJANA - BEŽIGRAD,2003-04-10,4.0,0.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-04-11,6.9,14.4,0.0,1.1
_1895,LJUBLJANA - BEŽIGRAD,2003-04-12,6.0,1.0,0.0,0.0
_1895,LJUBLJANA - BEŽIGRAD,2003-04-13,11.8,14.3,0.0,7.1
_1895,LJUBLJANA - BEŽIGRAD,2003-04-14,11.0,0.0,0.0,6.9
_1895,LJUBLJANA - BEŽIGRAD,2003-04-15,11.4,0.0,0.0,0.1
_1895,LJUBLJANA - BEŽIGRAD,2003-04-16,13.5,0.0,0.0,12.0
_1895,LJUBLJANA - BEŽIGRAD,2003-04-17,12.3,0.0,0.0,10.6
_1895,LJUBLJANA - BEŽIGRAD,2003-04-18,12.1,0.0,0.0,9.5
_1895,LJUBLJANA - BEŽIGRAD,2003-04-19,11.2,0.1,0.0,2.3
